sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,qc
090320esf1200ambms,2020-09-03T16:00:00Z,esf,ambient,R2008207,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.245,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-04-2020 19:59:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,0%; 0%,090320esf1200ambms,pass,0.245,accept
090320clk1200eff-72ms,2020-09-06T16:00:00Z,clarkson,effluent,R2008238,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.244,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-08-2020 21:28:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090320clk1200eff-72ms,pass,0.244,accept
090320clk1200inf-72ms,2020-09-06T16:00:00Z,clarkson,influent,R2008238,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.251,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-08-2020 21:27:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090320clk1200inf-72ms,pass,0.251,accept
091020con1200ambms,2020-09-10T16:00:00Z,control,ambient,R2008265,Lab,matrix_spike,"NITROGEN, NITRITE",T,0.247,mg/l,no_flag,E353.2,14797-65-0,0.007,mg/l,0.01,09-11-2020 20:17:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,0%,091020con1200ambms,pass,0.247,accept
082620con1200ambms,2020-08-26T16:00:00Z,control,ambient,R2007842,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.312,mg/l,no_flag,E365.1,7723-14-0,0.036,mg/l,0.05,08-31-2020 16:18:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,2%,082620con1200ambms,pass,0.312,accept
083120clk1200infms,2020-08-31T16:00:00Z,clarkson,influent,R2007971,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.158,mg/l,reject,E365.1,7723-14-0,0.018,mg/l,0.025,09-03-2020 13:53:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,1%,083120clk1200infms,fail,0.158,reject
083120esf1200infms,2020-08-31T16:00:00Z,esf,influent,R2007971,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.144,mg/l,reject,E365.1,7723-14-0,0.018,mg/l,0.025,09-03-2020 13:57:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,1%,083120esf1200infms,fail,0.144,reject
090120clk0900effms,2020-09-01T13:00:00Z,clarkson,effluent,R2008016,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.262,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-11-2020 00:07:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,2%; 3%,090120clk0900effms,pass,0.262,accept
083120esf1200eff-72ms,2020-09-03T16:00:00Z,esf,effluent,R2008207,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.426,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-14-2020 23:15:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup; 090320clk1200ambdup,fail; pass,22%; 0%,083120esf1200eff-72ms,pass,0.426,reject
083120esf1200inf-72ms,2020-09-03T16:00:00Z,esf,influent,R2008207,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.14,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-14-2020 23:09:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup; 090320clk1200ambdup,fail; pass,22%; 0%,083120esf1200inf-72ms,pass,0.14,reject
090320con1200ambms,2020-09-03T16:00:00Z,control,ambient,R2008207,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.291,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-14-2020 23:26:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup; 090320clk1200ambdup,fail; pass,22%; 0%,090320con1200ambms,pass,0.291,reject
090320esf1200effms,2020-09-03T16:00:00Z,esf,effluent,R2008207,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.286,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-14-2020 21:28:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320esf1200effdup; 090320clk1200ambdup,fail; pass,22%; 0%,090320esf1200effms,pass,0.286,reject
090420esf1200ambms,2020-09-04T16:00:00Z,esf,ambient,R2008229,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.27,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-14-2020 23:43:00,090420clk1200effeb,pass,0.0036,090420clk1200effdup,fail,38%,090420esf1200ambms,pass,0.27,reject
090420esf1200effms,2020-09-04T16:00:00Z,esf,effluent,R2008229,Lab,matrix_spike,"PHOSPHORUS, TOTAL (AS P)",T,0.246,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-17-2020 13:26:00,090420clk1200effeb,pass,0.0036,090420clk1200effdup,fail,38%,090420esf1200effms,pass,0.246,reject
364730-mb1,2020-08-29T15:39:00Z,lab,lab,R2007842,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,08-31-2020 15:38:00,083120clk1200effeb,pass,0,083120clk1200effdup,fail,26%,083120con1200amb ms,pass,0.037,reject
364912-mb2,2020-09-02T20:00:00Z,lab,lab,R2007842,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-03-2020 10:54:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090220clkpredoc ms,pass,0.0471,reject
364917-mb1,2020-09-02T20:00:00Z,lab,lab,R2007971,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-03-2020 12:49:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090220clkpredoc ms,pass,0.0471,reject
365244-mb1,2020-09-10T10:12:00Z,lab,lab,R2008016,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-10-2020 22:27:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365246-mb2,2020-09-10T10:12:00Z,lab,lab,R2008016,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-10-2020 23:41:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365466-mb1,2020-09-12T19:09:00Z,lab,lab,R2008207,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-14-2020 19:52:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365472-mb2,2020-09-12T19:09:00Z,lab,lab,R2008207,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-14-2020 22:52:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365771-mb1,2020-09-17T01:05:00Z,lab,lab,R2008229,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:28:00,090820con1200ambeb,Nearest QC sample collected plus or minus 8.4 days (> 5 day limit).,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365773-mb1,2020-09-17T01:05:00Z,lab,lab,R2008232,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:05:00,090820con1200ambeb,Nearest QC sample collected plus or minus 8.4 days (> 5 day limit).,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365773-mb1,2020-09-17T01:05:00Z,lab,lab,R2008238,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:05:00,090820con1200ambeb,Nearest QC sample collected plus or minus 8.4 days (> 5 day limit).,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365773-mb1,2020-09-17T01:05:00Z,lab,lab,R2008265,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:05:00,090820con1200ambeb,Nearest QC sample collected plus or minus 8.4 days (> 5 day limit).,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
365773-mb2,2020-09-17T01:05:00Z,lab,lab,R2008229,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:05:00,090820con1200ambeb,Nearest QC sample collected plus or minus 8.4 days (> 5 day limit).,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
366134-mb2,2020-09-21T20:05:00Z,lab,lab,R2008265,Lab,lab_blank,"PHOSPHORUS, DISSOLVED (AS P)",D,0,mg/l,undetected,E365.1,7723-14-0,0.0036,mg/l,0.005,09-22-2020 19:44:00,090820con1200ambeb,Nearest QC sample collected plus or minus 13.2 days (> 5 day limit).,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
693204-mb1,2020-08-29T20:09:00Z,lab,lab,R2007842,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,08-29-2020 16:09:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,082820con1200ambms,pass,68,accept
693206-mb2,2020-08-30T00:51:00Z,lab,lab,R2007842,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,08-29-2020 20:51:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,082820con1200ambms,pass,68,accept
693890-mb1,2020-09-03T23:54:00Z,lab,lab,R2007971,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-03-2020 19:54:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,4%; 1%,090320clk1500infms,pass,65.2,accept
693891-mb2,2020-09-04T02:15:00Z,lab,lab,R2007971,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-03-2020 22:15:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,4%; 1%,090320clk1500infms,pass,65.2,accept
694053-mb1,2020-09-04T17:22:00Z,lab,lab,R2008016,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-04-2020 13:22:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090120clk1200inf-72ms,pass,66.8,accept
694054-mb2,2020-09-04T20:53:00Z,lab,lab,R2008016,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-04-2020 16:53:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090120clk1200inf-72ms,pass,66.8,accept
694056-mb3,2020-09-05T02:53:00Z,lab,lab,R2007842,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-04-2020 22:53:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090120clk1200inf-72ms,pass,66.8,accept
694056-mb3,2020-09-05T02:53:00Z,lab,lab,R2008016,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-04-2020 22:53:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,0%,090120clk1200inf-72ms,pass,66.8,accept
694585-mb1,2020-09-10T15:57:00Z,lab,lab,R2008207,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-10-2020 11:57:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694588-mb2,2020-09-10T18:18:00Z,lab,lab,R2008207,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-10-2020 14:18:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694589-mb1,2020-09-10T21:49:00Z,lab,lab,R2008229,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-10-2020 17:49:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694590-mb1,2020-09-11T00:10:00Z,lab,lab,R2008232,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-10-2020 20:10:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694590-mb2,2020-09-11T00:10:00Z,lab,lab,R2008229,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-10-2020 20:10:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694592-mb1,2020-09-11T06:03:00Z,lab,lab,R2008265,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-11-2020 02:03:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694728-mb1,2020-09-11T19:22:00Z,lab,lab,R2008238,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-11-2020 15:22:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694729-mb2,2020-09-11T21:35:00Z,lab,lab,R2008238,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-11-2020 17:35:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
694729-mb2,2020-09-11T21:35:00Z,lab,lab,R2008265,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-11-2020 17:35:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
695209-mb3,2020-09-16T04:08:00Z,lab,lab,R2008265,Lab,lab_blank,CHLORIDE (AS CL),T,0,mg/l,undetected,E300.0,16887-00-6,0.05,mg/l,0.2,09-16-2020 00:08:00,090820con1200ambeb,Nearest QC sample collected plus or minus 7.5 days (> 5 day limit).,0,090820con1200ambdup,pass,1%,090420clk1200inf-72ms,pass,68.9,accept
364597-mb1,2020-08-27T17:00:00Z,lab,lab,R2007842,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,08-28-2020 13:00:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
364661-mb2,2020-08-28T16:35:00Z,lab,lab,R2007842,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,08-28-2020 13:00:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
693479-mb3,2020-08-29T17:00:00Z,lab,lab,R2007842,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,08-29-2020 13:00:00,083120clk1200effeb,pass,0,083120clk1200effdup,fail,24%,NA,Test not available for this parameter.,NA,reject
364862-mb1,2020-09-01T14:40:00Z,lab,lab,R2007971,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-01-2020 12:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,fail; pass,57%; 16%,NA,Test not available for this parameter.,NA,reject
364897-mb1,2020-09-02T14:55:00Z,lab,lab,R2008016,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-04-2020 12:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,fail; pass,57%; 16%,NA,Test not available for this parameter.,NA,reject
364944-mb2,2020-09-02T14:55:00Z,lab,lab,R2008016,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-10-2020 11:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,fail; pass,57%; 16%,NA,Test not available for this parameter.,NA,reject
365143-mb1,2020-09-04T19:00:00Z,lab,lab,R2008207,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-10-2020 11:00:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,12%,NA,Test not available for this parameter.,NA,accept
365143-mb3,2020-09-04T19:00:00Z,lab,lab,R2008016,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-10-2020 11:00:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,12%,NA,Test not available for this parameter.,NA,accept
365144-mb1,2020-09-04T20:15:00Z,lab,lab,R2008229,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-15-2020 10:00:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,12%,NA,Test not available for this parameter.,NA,accept
365144-mb2,2020-09-04T20:15:00Z,lab,lab,R2008207,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-15-2020 10:00:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,12%,NA,Test not available for this parameter.,NA,accept
365177-mb2,2020-09-04T21:40:00Z,lab,lab,R2008229,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-22-2020 11:00:00,090420clk1200effeb,pass,0,090420clk1200effdup,pass,12%,NA,Test not available for this parameter.,NA,accept
365238-mb1,2020-09-10T01:00:00Z,lab,lab,R2008238,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-22-2020 11:00:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,accept
365238-mb1,2020-09-10T01:00:00Z,lab,lab,R2008265,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.04,09-22-2020 11:00:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,accept
365426-mb2,2020-09-12T12:05:00Z,lab,lab,R2008265,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,09-22-2020 11:00:00,090820con1200ambeb,pass,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,accept
696154-mb1,2020-09-22T15:00:00Z,lab,lab,R2008232,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,09-22-2020 11:00:00,090820con1200ambeb,Nearest QC sample collected plus or minus 14 days (> 5 day limit).,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,accept
696154-mb1,2020-09-22T15:00:00Z,lab,lab,R2008238,Lab,lab_blank,Chlorophyll A,T,0,ug/l,undetected,SM10200H,479-61-8,NA,ug/l,0.4,09-22-2020 11:00:00,090820con1200ambeb,Nearest QC sample collected plus or minus 14 days (> 5 day limit).,0,090820con1200ambdup,pass,20%,NA,Test not available for this parameter.,NA,accept
693237-mb3,2020-08-28T16:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,08-28-2020 12:30:00,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
693240-mb1,2020-08-27T22:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,08-27-2020 18:30:00,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
693452-mb4,2020-08-28T19:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,08-28-2020 15:30:00,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
693549-mb2,2020-08-27T22:30:00Z,lab,lab,R2007842,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,08-27-2020 18:30:00,082620con1200ambeb,pass,1,082620con1200ambdup,pass,9%,NA,Test not available for this parameter.,NA,accept
693873-mb1,2020-09-01T18:00:00Z,lab,lab,R2007971,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-01-2020 14:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,1; 1,090120esf1200ambdup; 090120esf1200infdup,pass; pass,2%; 2%,NA,Test not available for this parameter.,NA,accept
693754-mb1,2020-09-02T17:30:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-02-2020 13:30:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,accept
693757-mb2,2020-09-02T17:30:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-02-2020 13:30:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,accept
693757-mb3,2020-09-02T17:30:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-02-2020 13:30:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,accept
694406-mb1,2020-09-03T18:00:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-03-2020 14:00:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,accept
694406-mb4,2020-09-03T18:00:00Z,lab,lab,R2008016,Lab,lab_blank,COLOR,T,0,color unit,undetected,SM2120B,COLOR,NA,color unit,1,09-03-2020 14:00:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,accept
694471-mb1,2020-09-04T20:20:00Z,lab,lab,R2008207,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
694471-mb1,2020-09-04T20:20:00Z,lab,lab,R2008229,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
694472-mb2,2020-09-04T20:20:00Z,lab,lab,R2008207,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
694472-mb2,2020-09-04T20:20:00Z,lab,lab,R2008229,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-04-2020 16:20:00,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,accept
694412-mb1,2020-09-09T18:30:00Z,lab,lab,R2008265,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-09-2020 14:30:00,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
694412-mb2,2020-09-09T18:30:00Z,lab,lab,R2008265,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-09-2020 14:30:00,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
694418-mb1,2020-09-08T20:30:00Z,lab,lab,R2008232,Lab,lab_blank,COLOR,T,1,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,09-08-2020 16:30:00,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,accept
